id_departamento,departamento,id_municipio,municipio,id_localidad,localidad,año_servicio,mes_servicio,energia_activa,energia_reactiva,potencia_maxima,dia_demanda_maxima,fecha_demanda_maxima,promedio_diario_horas
94,GUAINÍA,94343,BARRANCOMINAS,94343000,BARRANCOMINAS (BARRANCOMINAS - GUAINÍA),2020,2,35.493,12.294,60.0,sábado,2020 Feb 22 06:45:00 PM,24.0
94,GUAINÍA,94001,INÍRIDA,94001000,INÍRIDA (INÍRIDA - GUAINÍA),2020,2,10.326,565.034,60.0,lunes,2020 Feb 17 02:45:00 PM,24.0
95,GUAVIARE,95200,MIRAFLORES,95200000,MIRAFLORES (MIRAFLORES - GUAVIARE),2020,2,78.132,28.048,60.0,viernes,2020 Feb 28 06:30:00 PM,24.0
44,LA GUAJIRA,44847,URIBIA,44847012,NAZARETH (URIBIA - LA GUAJIRA),2020,2,28.11,12.702,60.0,martes,2020 Feb 25 06:45:00 PM,24.0
47,MAGDALENA,47189,CIÉNAGA,47189018,PALMOR (CIÉNAGA - MAGDALENA),2020,2,88.621,32.499,60.0,domingo,2020 Feb 09 06:30:00 PM,24.0
50,META,50325,MAPIRIPÁN,50325000,MAPIRIPÁN (MAPIRIPÁN - META),2020,2,135.154,54.443,60.0,viernes,2020 Feb 28 06:45:00 PM,24.0
52,NARIÑO,52250,EL CHARCO,52250023,BAZÁN (EL CHARCO - NARIÑO),2020,2,19.205,8.765,60.0,sábado,2020 Feb 29 09:00:00 PM,24.0
52,NARIÑO,52250,EL CHARCO,52250022,EL CUIL PUEBLO NUEVO (EL CHARCO - NARIÑO),2020,2,5.736,1.889,60.0,sábado,2020 Feb 15 06:45:00 PM,24.0
52,NARIÑO,52250,EL CHARCO,52250007,SAN JOSÉ DEL TAPAJE (EL CHARCO - NARIÑO),2020,2,16.18,4.004,96.0,sábado,2020 Feb 29 09:00:00 PM,24.0
52,NARIÑO,52390,LA TOLA,52390013,AMÁRALES (LA TOLA - NARIÑO),2020,2,7.313,1.758,60.0,martes,2020 Feb 18 06:30:00 PM,24.0
52,NARIÑO,52390,LA TOLA,52390003,LA VIGÍA DE LA MAR (LA TOLA - NARIÑO),2020,2,5.76,1.917,60.0,martes,2020 Feb 25 12:30:00 AM,24.0
52,NARIÑO,52390,LA TOLA,52390009,MULATOS (LA TOLA - NARIÑO),2020,2,3.772,2.32,60.0,jueves,2020 Feb 06 06:30:00 PM,24.0
52,NARIÑO,52390,LA TOLA,52390016,SAN PABLO DEL MAR (LA TOLA - NARIÑO),2020,2,5.903,1.146,60.0,sábado,2020 Feb 29 07:00:00 PM,24.0
52,NARIÑO,52490,OLAYA HERRERA,52490913,BOCA DE PRIETA (OLAYA HERRERA - NARIÑO),2020,2,3.266,634.0,60.0,lunes,2020 Feb 10 07:45:00 PM,24.0
52,NARIÑO,52490,OLAYA HERRERA,52490008,SAN JOSÉ CALABAZAL (OLAYA HERRERA - NARIÑO),2020,2,5.3,1.698,60.0,viernes,2020 Feb 28 07:00:00 PM,24.0
52,NARIÑO,52835,SAN ANDRÉS DE TUMACO,52835055,BOCAS DE CURAY (TUMACO - NARIÑO),2020,2,8.95,1.417,60.0,domingo,2020 Feb 23 11:45:00 PM,24.0
52,NARIÑO,52835,SAN ANDRÉS DE TUMACO,52835012,CHAJAL (TUMACO - NARIÑO),2020,2,4.599,1.354,60.0,lunes,2020 Feb 24 07:30:00 PM,24.0
52,NARIÑO,52835,SAN ANDRÉS DE TUMACO,52835016,PITAL DE LA COSTA (TUMACO - NARIÑO),2020,2,19.206,11.315,84.0,sábado,2020 Feb 15 07:00:00 PM,24.0
52,NARIÑO,52835,SAN ANDRÉS DE TUMACO,52835212,PUEBLO NUEVO (TABLÓN SALADO) (TUMACO - NARIÑO),2020,2,3.721,1.332,60.0,sábado,2020 Feb 01 07:15:00 PM,24.0
52,NARIÑO,52835,SAN ANDRÉS DE TUMACO,52835217,SAN JUAN DE LA COSTA (SAN ANDRÉS DE TUMACO - NARIÑO),2020,2,18.939,14.21,60.0,lunes,2020 Feb 17 07:15:00 PM,24.0
52,NARIÑO,52835,SAN ANDRÉS DE TUMACO,52835091,SANTA ROSA (TUMACO - NARIÑO),2020,2,1.082,278.0,60.0,miércoles,2020 Feb 05 07:30:00 PM,24.0
52,NARIÑO,52696,SANTA BÁRBARA (ISCUANDÉ),52696014,LA ENSENADA (SANTA BÁRBARA (ISCUANDÉ) - NARIÑO),2020,2,4.071,4.702,60.0,domingo,2020 Feb 16 07:30:00 PM,24.0
52,NARIÑO,52696,SANTA BÁRBARA (ISCUANDÉ),52696017,SANTA RITA (SANTA BARBARA (ISCUANDÉ) - NARIÑO),2020,2,5.168,2.452,60.0,sábado,2020 Feb 29 07:15:00 PM,24.0
86,PUTUMAYO,86573,PUERTO LEGUÍZAMO,86573009,PIÑUÑA NEGRO (PUERTO LEGUÍZAMO - PUTUMAYO),2020,2,3.342,1.62,60.0,sábado,2020 Feb 22 08:45:00 PM,24.0
86,PUTUMAYO,86573,PUERTO LEGUÍZAMO,86573000,PUERTO LEGUÍZAMO (PUERTO LEGUÍZAMO - PUTUMAYO),2020,2,779.919,282.489,60.0,martes,2020 Feb 04 02:45:00 PM,24.0
76,VALLE DEL CAUCA,76109,BUENAVENTURA,76109028,PUERTO MERIZALDE (BUENAVENTURA - VALLE DEL CAUCA),2020,2,44.375,14.156,60.0,miércoles,2020 Feb 19 07:30:00 PM,24.0
76,VALLE DEL CAUCA,76109,BUENAVENTURA,76109032,SAN FRANCISCO NAYA (BUENAVENTURA - VALLE DEL CAUCA),2020,2,7.245,3.758,60.0,viernes,2020 Feb 28 07:30:00 PM,24.0
97,VAUPÉS,97161,CARURÚ,97161000,CARURÚ (CARURÚ - VAUPÉS),2020,2,25.277,9.295,60.0,lunes,2020 Feb 17 07:15:00 PM,24.0
97,VAUPÉS,97001,MITÚ,97001000,MITÚ (MITÚ - VAUPÉS),2020,2,10.326,370.019,60.0,viernes,2020 Feb 21 11:45:00 PM,24.0
97,VAUPÉS,97666,TARAIRA,97666000,TARAIRA (TARAIRA - VAUPÉS),2020,2,19.748,6.563,60.0,martes,2020 Feb 11 07:30:00 PM,24.0
99,VICHADA,99773,CUMARIBO,99773000,CUMARIBO (CUMARIBO - VICHADA),2020,2,268.753,113.806,60.0,martes,2020 Feb 25 06:15:00 PM,24.0
99,VICHADA,99524,LA PRIMAVERA,99524000,LA PRIMAVERA (LA PRIMAVERA - VICHADA),2020,2,357.737,181.789,60.0,miércoles,2020 Feb 26 06:45:00 PM,24.0
99,VICHADA,99001,PUERTO CARREÑO,99001002,CASUARITO (PUERTO CARREÑO - VICHADA),2020,2,13.438,5.547,60.0,lunes,2020 Feb 24 07:45:00 PM,24.0
99,VICHADA,99001,PUERTO CARREÑO,99001000,PUERTO CARREÑO (PUERTO CARREÑO - VICHADA),2020,2,10.326,791.28,60.0,martes,2020 Feb 18 02:15:00 PM,24.0
99,VICHADA,99624,SANTA ROSALÍA,99624000,SANTA ROSALÍA (SANTA ROSALÍA - VICHADA),2020,2,125.53,60.239,60.0,martes,2020 Feb 25 07:00:00 PM,24.0
91,AMAZONAS,91001,LETICIA,91001000,LETICIA (LETICIA - AMAZONAS),2020,3,10.326,8.475,60.0,jueves,2020 Mar 12 03:15:00 PM,24.0
91,AMAZONAS,91540,PUERTO NARIÑO,91540000,PUERTO NARIÑO (PUERTO NARIÑO - AMAZONAS),2020,3,106.517,37.768,60.0,jueves,2020 Mar 12 07:30:00 PM,24.0
91,AMAZONAS,91798,TARAPACÁ (ANM),91798000,TARAPACÁ (TARAPACÁ (ANM) - AMAZONAS),2020,3,24.212,9.387,60.0,martes,2020 Mar 03 07:15:00 PM,24.0
5,ANTIOQUIA,5873,VIGÍA DEL FUERTE,5873001,SAN ANTONIO DE PADUA (VIGÍA DEL FUERTE - ANTIOQUIA),2020,3,6.09,1.714,60.0,jueves,2020 Mar 12 12:15:00 AM,24.0
5,ANTIOQUIA,5873,VIGÍA DEL FUERTE,5873002,VEGÁEZ (VIGÍA DEL FUERTE - ANTIOQUIA),2020,3,4.553,629.0,60.0,jueves,2020 Mar 05 09:45:00 PM,24.0
5,ANTIOQUIA,5873,VIGÍA DEL FUERTE,5873000,VIGÍA DEL FUERTE (VIGÍA DEL FUERTE - ANTIOQUIA),2020,3,58.679,20.082,60.0,jueves,2020 Mar 05 07:00:00 PM,24.0
88,"ARCHIPIÉLAGO DE SAN ANDRÉS, PROVIDENCIA Y SANTA CATALINA",88564,PROVIDENCIA,88564000,PROVIDENCIA (PROVIDENCIA - ARCHIPIÉLAGO DE SAN ANDRÉS Y PROVIDENCIA),2020,3,961.008,333.479,60.0,lunes,2020 Mar 09 02:15:00 PM,24.0
88,"ARCHIPIÉLAGO DE SAN ANDRÉS, PROVIDENCIA Y SANTA CATALINA",88001,SAN ANDRÉS,88001000,SAN ANDRÉS (SAN ANDRÉS - ARCHIPIÉLAGO DE SAN ANDRÉS Y PROVIDENCIA),2020,3,10.326,8.475,60.0,viernes,2020 Mar 06 03:45:00 PM,24.0
13,BOLÍVAR,13001,CARTAGENA DE INDIAS,13001007,ISLA FUERTE (CARTAGENA DE INDIAS - BOLÍVAR),2020,3,14.733,8.124,60.0,jueves,2020 Mar 05 03:30:00 PM,24.0
13,BOLÍVAR,13001,CARTAGENA DE INDIAS,13001037,ISLA MÚCURA (CARTAGENA DE INDIAS - BOLÍVAR),2020,3,6.799,3.093,60.0,jueves,2020 Mar 05 10:00:00 PM,24.0
13,BOLÍVAR,13001,CARTAGENA DE INDIAS,13001017,SANTA CRUZ DEL ISLOTE (CARTAGENA DE INDIAS - BOLÍVAR),2020,3,13.572,4.807,60.0,lunes,2020 Mar 30 08:45:00 PM,24.0
18,CAQUETÁ,18150,CARTAGENA DEL CHAIRÁ,18150001,REMOLINO DEL CAGUÁN (CARTAGENA DEL CHAIRA - CAQUETÁ),2020,3,14.852,6.836,60.0,domingo,2020 Mar 22 07:00:00 PM,24.0
18,CAQUETÁ,18753,SAN VICENTE DEL CAGUÁN,18753002,GUACAMAYAS (SAN VICENTE DEL CAGUÁN - CAQUETÁ),2020,3,12.44,5.686,60.0,sábado,2020 Mar 14 07:30:00 PM,24.0
85,CASANARE,85430,TRINIDAD,85430001,BOCAS DEL PAUTO (TRINIDAD - CASANARE),2020,3,13.266,7.187,60.0,martes,2020 Mar 03 06:30:00 PM,24.0
19,CAUCA,19418,LÓPEZ DE MICAY,19418038,ISLA DE GALLO (LÓPEZ DE MICAY - CAUCA),2020,3,2.942,987.0,60.0,miércoles,2020 Mar 04 07:30:00 PM,24.0
19,CAUCA,19418,LÓPEZ DE MICAY,19418019,ZARAGOZA (LOPEZ DE MICAY - CAUCA),2020,3,8.776,3.744,60.0,domingo,2020 Mar 08 08:15:00 PM,7.0
19,CAUCA,19809,TIMBIQUÍ,19809014,CHACÓN (TIMBIQUÍ - CAUCA),2020,3,2.806,453.0,60.0,viernes,2020 Mar 20 08:45:00 PM,24.0
19,CAUCA,19809,TIMBIQUÍ,19809010,COMUNIDAD DE CHETE (TIMBIQUÍ - CAUCA),2020,3,4.94,1.463,60.0,sábado,2020 Mar 28 06:45:00 PM,24.0
19,CAUCA,19809,TIMBIQUÍ,19809003,COTEJE (TIMBIQUÍ - CAUCA),2020,3,4.852,2.804,60.0,sábado,2020 Mar 28 07:45:00 PM,24.0
19,CAUCA,19809,TIMBIQUÍ,19809007,SAN JOSÉ (TIMBIQUÍ - CAUCA),2020,3,6.597,4.069,60.0,miércoles,2020 Mar 18 08:15:00 PM,24.0
19,CAUCA,19809,TIMBIQUÍ,19809008,SANTA MARÍA (TIMBIQUÍ - CAUCA),2020,3,5.044,1.744,60.0,martes,2020 Mar 03 07:00:00 PM,24.0
27,CHOCÓ,27006,ACANDÍ,27006000,ACANDÍ (ACANDÍ - CHOCÓ),2020,3,366.149,166.48,60.0,lunes,2020 Mar 16 09:00:00 PM,24.0
27,CHOCÓ,27006,ACANDÍ,27006003,CAPURGANÁ (ACANDÍ - CHOCO),2020,3,194.503,82.121,60.0,sábado,2020 Mar 14 07:30:00 PM,24.0
27,CHOCÓ,27025,ALTO BAUDÓ (PIE DE PATO),27025000,CIUDAD BAUDÓ - PIE DE PATO (ALTO BAUDÓ - CHOCÓ),2020,3,47.621,13.704,60.0,viernes,2020 Mar 27 07:30:00 PM,24.0
27,CHOCÓ,27075,BAHÍA SOLANO (MUTIS),27075000,CIUDAD MUTIS (BAHÍA SOLANO - CHOCÓ),2020,3,593.08,175.23,60.0,miércoles,2020 Mar 04 07:00:00 PM,24.0
27,CHOCÓ,27075,BAHÍA SOLANO (MUTIS),27075001,CUPICA (BAHÍA SOLANO - CHOCÓ),2020,3,61.366,25.605,140.0,lunes,2020 Mar 16 07:30:00 PM,24.0
27,CHOCÓ,27075,BAHÍA SOLANO (MUTIS),27075002,EL VALLE (BAHÍA SOLANO - CHOCÓ),2020,3,133.948,64.294,60.0,sábado,2020 Mar 14 07:00:00 PM,24.0
27,CHOCÓ,27077,BAJO BAUDÓ (PIZARRO),27077000,PIZARRO (BAJO BAUDÓ (PIZARRO) - CHOCÓ),2020,3,189.549,85.173,60.0,jueves,2020 Mar 05 07:45:00 PM,24.0
27,CHOCÓ,27099,BOJAYÁ (BELLAVISTA),27099000,BELLAVISTA (BOJAYÁ (BELLAVISTA) - CHOCÓ),2020,3,94.386,35.707,60.0,miércoles,2020 Mar 25 06:45:00 PM,24.0
27,CHOCÓ,27099,BOJAYÁ (BELLAVISTA),27099002,LA LOMA DE BOJAYÁ (BOJAYÁ (BELLAVISTA) - CHOCÓ),2020,3,14.449,5.728,60.0,lunes,2020 Mar 09 07:30:00 PM,24.0
27,CHOCÓ,27099,BOJAYÁ (BELLAVISTA),27099005,NAPIPÍ (BOJAYÁ (BELLAVISTA) - CHOCÓ),2020,3,11.222,3.813,64.0,viernes,2020 Mar 20 08:15:00 PM,24.0
27,CHOCÓ,27099,BOJAYÁ (BELLAVISTA),27099008,PUERTO CONTO (BOJAYÁ (BELLAVISTA) - CHOCO),2020,3,5.881,1.594,48.0,sábado,2020 Mar 28 08:15:00 PM,24.0
27,CHOCÓ,27250,EL LITORAL DEL SAN JUAN,27250000,SANTA GENOVEVA DE DOCORDÓ (EL LITORAL DEL SAN JUAN - CHOCÓ),2020,3,44.989,21.785,60.0,martes,2020 Mar 03 07:15:00 PM,24.0
27,CHOCÓ,27425,MEDIO ATRATO (BETÉ),27425000,BETÉ (MEDIO ATRATO (BETÉ) - CHOCÓ),2020,3,5.456,2.011,76.0,viernes,2020 Mar 27 08:00:00 PM,24.0
27,CHOCÓ,27495,NUQUÍ,27495912,COMUNIDAD INDÍGENA DE PANGUÍ - EL YUCAL (NUQUÍ - CHOCÓ),2020,3,62.0,28.0,60.0,domingo,2020 Mar 29 06:45:00 PM,24.0
27,CHOCÓ,27495,NUQUÍ,27495000,NUQUÍ (NUQUÍ - CHOCÓ),2020,3,241.53,80.172,60.0,sábado,2020 Mar 07 07:15:00 PM,24.0
27,CHOCÓ,27001,QUIBDÓ,27001029,TAGACHI (QUIBDÓ - CHOCÓ),2020,3,1.588,361.0,60.0,domingo,2020 Mar 01 08:15:00 PM,24.0
27,CHOCÓ,27745,SIPÍ,27745000,SIPÍ (SIPÍ - CHOCO),2020,3,10.875,3.018,60.0,jueves,2020 Mar 12 07:15:00 PM,24.0
27,CHOCÓ,27800,UNGUÍA,27800001,BALBOA (UNGUÍA - CHOCÓ),2020,3,16.26,6.912,60.0,sábado,2020 Mar 14 07:45:00 PM,24.0
27,CHOCÓ,27800,UNGUÍA,27800005,TITUMATE (UNGUÍA - CHOCÓ),2020,3,8.934,4.029,60.0,jueves,2020 Mar 26 08:00:00 PM,24.0
27,CHOCÓ,27800,UNGUÍA,27800000,UNGUÍA (UNGUÍA - CHOCÓ),2020,3,271.414,98.644,792.0,jueves,2020 Mar 05 08:15:00 PM,24.0
94,GUAINÍA,94343,BARRANCOMINAS,94343000,BARRANCOMINAS (BARRANCOMINAS - GUAINÍA),2020,3,43.377,15.928,60.0,miércoles,2020 Mar 11 07:00:00 PM,24.0
94,GUAINÍA,94001,INÍRIDA,94001000,INÍRIDA (INÍRIDA - GUAINÍA),2020,3,10.326,577.847,60.0,miércoles,2020 Mar 04 06:15:00 PM,24.0
95,GUAVIARE,95200,MIRAFLORES,95200000,MIRAFLORES (MIRAFLORES - GUAVIARE),2020,3,83.195,29.35,60.0,miércoles,2020 Mar 11 06:45:00 PM,24.0
44,LA GUAJIRA,44847,URIBIA,44847012,NAZARETH (URIBIA - LA GUAJIRA),2020,3,28.515,12.349,60.0,lunes,2020 Mar 30 06:45:00 PM,24.0
47,MAGDALENA,47189,CIÉNAGA,47189018,PALMOR (CIÉNAGA - MAGDALENA),2020,3,91.439,33.165,60.0,martes,2020 Mar 03 07:15:00 PM,24.0
50,META,50325,MAPIRIPÁN,50325000,MAPIRIPÁN (MAPIRIPÁN - META),2020,3,140.126,57.139,60.0,miércoles,2020 Mar 04 07:15:00 PM,24.0
52,NARIÑO,52250,EL CHARCO,52250023,BAZÁN (EL CHARCO - NARIÑO),2020,3,18.583,9.308,60.0,martes,2020 Mar 31 08:15:00 PM,24.0
52,NARIÑO,52250,EL CHARCO,52250003,BOLÍVAR - SAN PEDRO (EL CHARCO - NARIÑO),2020,3,3.975,2.723,60.0,martes,2020 Mar 31 06:45:00 PM,24.0
52,NARIÑO,52250,EL CHARCO,52250007,SAN JOSÉ DEL TAPAJE (EL CHARCO - NARIÑO),2020,3,16.234,3.888,96.0,sábado,2020 Mar 28 07:45:00 PM,24.0
52,NARIÑO,52390,LA TOLA,52390013,AMÁRALES (LA TOLA - NARIÑO),2020,3,5.352,1.313,60.0,martes,2020 Mar 10 08:00:00 PM,24.0
52,NARIÑO,52390,LA TOLA,52390003,LA VIGÍA DE LA MAR (LA TOLA - NARIÑO),2020,3,6.246,2.414,60.0,jueves,2020 Mar 19 07:15:00 PM,24.0
52,NARIÑO,52390,LA TOLA,52390009,MULATOS (LA TOLA - NARIÑO),2020,3,3.46,2.044,60.0,martes,2020 Mar 10 06:30:00 PM,24.0
52,NARIÑO,52390,LA TOLA,52390016,SAN PABLO DEL MAR (LA TOLA - NARIÑO),2020,3,5.653,1.305,60.0,viernes,2020 Mar 27 05:45:00 PM,24.0
52,NARIÑO,52490,OLAYA HERRERA,52490913,BOCA DE PRIETA (OLAYA HERRERA - NARIÑO),2020,3,4.133,812.0,60.0,lunes,2020 Mar 30 07:15:00 PM,24.0
52,NARIÑO,52490,OLAYA HERRERA,52490008,SAN JOSÉ CALABAZAL (OLAYA HERRERA - NARIÑO),2020,3,6.651,2.071,60.0,viernes,2020 Mar 13 06:45:00 PM,24.0
52,NARIÑO,52835,SAN ANDRÉS DE TUMACO,52835055,BOCAS DE CURAY (TUMACO - NARIÑO),2020,3,8.473,1.544,60.0,sábado,2020 Mar 21 08:00:00 PM,24.0
52,NARIÑO,52835,SAN ANDRÉS DE TUMACO,52835016,PITAL DE LA COSTA (TUMACO - NARIÑO),2020,3,21.146,12.534,92.0,sábado,2020 Mar 28 07:15:00 PM,24.0
52,NARIÑO,52835,SAN ANDRÉS DE TUMACO,52835212,PUEBLO NUEVO (TABLÓN SALADO) (TUMACO - NARIÑO),2020,3,3.753,1.337,60.0,martes,2020 Mar 31 06:30:00 PM,24.0
52,NARIÑO,52835,SAN ANDRÉS DE TUMACO,52835217,SAN JUAN DE LA COSTA (SAN ANDRÉS DE TUMACO - NARIÑO),2020,3,25.614,24.158,144.0,sábado,2020 Mar 28 07:00:00 PM,24.0
52,NARIÑO,52696,SANTA BÁRBARA (ISCUANDÉ),52696017,SANTA RITA (SANTA BARBARA (ISCUANDÉ) - NARIÑO),2020,3,6.109,3.029,60.0,miércoles,2020 Mar 25 07:30:00 PM,24.0
86,PUTUMAYO,86573,PUERTO LEGUÍZAMO,86573009,PIÑUÑA NEGRO (PUERTO LEGUÍZAMO - PUTUMAYO),2020,3,3.463,1.727,60.0,sábado,2020 Mar 28 08:45:00 PM,24.0
86,PUTUMAYO,86573,PUERTO LEGUÍZAMO,86573000,PUERTO LEGUÍZAMO (PUERTO LEGUÍZAMO - PUTUMAYO),2020,3,955.883,320.21,60.0,martes,2020 Mar 17 02:30:00 PM,24.0
76,VALLE DEL CAUCA,76109,BUENAVENTURA,76109028,PUERTO MERIZALDE (BUENAVENTURA - VALLE DEL CAUCA),2020,3,49.768,17.165,60.0,sábado,2020 Mar 21 07:30:00 PM,24.0
76,VALLE DEL CAUCA,76109,BUENAVENTURA,76109032,SAN FRANCISCO NAYA (BUENAVENTURA - VALLE DEL CAUCA),2020,3,7.256,8.306,60.0,domingo,2020 Mar 01 11:30:00 PM,24.0
97,VAUPÉS,97161,CARURÚ,97161000,CARURÚ (CARURÚ - VAUPÉS),2020,3,25.773,9.265,60.0,domingo,2020 Mar 15 06:45:00 PM,24.0
97,VAUPÉS,97001,MITÚ,97001000,MITÚ (MITÚ - VAUPÉS),2020,3,10.326,384.47,2.676,miércoles,2020 Mar 18 12:00:00 AM,24.0
97,VAUPÉS,97666,TARAIRA,97666000,TARAIRA (TARAIRA - VAUPÉS),2020,3,31.036,10.14,60.0,jueves,2020 Mar 19 06:30:00 PM,24.0
99,VICHADA,99773,CUMARIBO,99773000,CUMARIBO (CUMARIBO - VICHADA),2020,3,304.957,127.484,60.0,viernes,2020 Mar 06 06:45:00 PM,24.0
99,VICHADA,99524,LA PRIMAVERA,99524000,LA PRIMAVERA (LA PRIMAVERA - VICHADA),2020,3,383.711,196.027,60.0,martes,2020 Mar 03 06:45:00 PM,24.0
99,VICHADA,99001,PUERTO CARREÑO,99001002,CASUARITO (PUERTO CARREÑO - VICHADA),2020,3,24.368,12.827,60.0,miércoles,2020 Mar 18 07:30:00 PM,24.0
99,VICHADA,99001,PUERTO CARREÑO,99001000,PUERTO CARREÑO (PUERTO CARREÑO - VICHADA),2020,3,10.326,841.122,60.0,miércoles,2020 Mar 11 09:00:00 PM,24.0
99,VICHADA,99624,SANTA ROSALÍA,99624000,SANTA ROSALÍA (SANTA ROSALÍA - VICHADA),2020,3,152.772,76.597,60.0,domingo,2020 Mar 08 07:15:00 PM,24.0
91,AMAZONAS,91001,LETICIA,91001000,LETICIA (LETICIA - AMAZONAS),2020,4,10.326,8.475,60.0,martes,2020 Apr 21 06:45:00 PM,24.0
91,AMAZONAS,91540,PUERTO NARIÑO,91540000,PUERTO NARIÑO (PUERTO NARIÑO - AMAZONAS),2020,4,93.654,32.823,60.0,viernes,2020 Apr 03 06:45:00 PM,24.0
91,AMAZONAS,91798,TARAPACÁ (ANM),91798000,TARAPACÁ (TARAPACÁ (ANM) - AMAZONAS),2020,4,21.751,8.627,60.0,sábado,2020 Apr 11 07:15:00 PM,24.0
5,ANTIOQUIA,5873,VIGÍA DEL FUERTE,5873001,SAN ANTONIO DE PADUA (VIGÍA DEL FUERTE - ANTIOQUIA),2020,4,5.709,1.776,60.0,sábado,2020 Apr 11 07:00:00 PM,24.0
5,ANTIOQUIA,5873,VIGÍA DEL FUERTE,5873002,VEGÁEZ (VIGÍA DEL FUERTE - ANTIOQUIA),2020,4,4.612,588.0,60.0,martes,2020 Apr 07 07:15:00 PM,24.0
5,ANTIOQUIA,5873,VIGÍA DEL FUERTE,5873000,VIGÍA DEL FUERTE (VIGÍA DEL FUERTE - ANTIOQUIA),2020,4,83.515,30.671,60.0,viernes,2020 Apr 17 07:15:00 PM,24.0
88,"ARCHIPIÉLAGO DE SAN ANDRÉS, PROVIDENCIA Y SANTA CATALINA",88564,PROVIDENCIA,88564000,PROVIDENCIA (PROVIDENCIA - ARCHIPIÉLAGO DE SAN ANDRÉS Y PROVIDENCIA),2020,4,920.985,316.309,60.0,martes,2020 Apr 21 08:45:00 PM,24.0
88,"ARCHIPIÉLAGO DE SAN ANDRÉS, PROVIDENCIA Y SANTA CATALINA",88001,SAN ANDRÉS,88001000,SAN ANDRÉS (SAN ANDRÉS - ARCHIPIÉLAGO DE SAN ANDRÉS Y PROVIDENCIA),2020,4,10.326,8.475,60.0,sábado,2020 Apr 11 11:15:00 PM,24.0
13,BOLÍVAR,13001,CARTAGENA DE INDIAS,13001007,ISLA FUERTE (CARTAGENA DE INDIAS - BOLÍVAR),2020,4,12.009,6.651,60.0,lunes,2020 Apr 13 04:00:00 PM,24.0
13,BOLÍVAR,13001,CARTAGENA DE INDIAS,13001037,ISLA MÚCURA (CARTAGENA DE INDIAS - BOLÍVAR),2020,4,7.814,3.342,60.0,miércoles,2020 Apr 29 09:15:00 PM,24.0
13,BOLÍVAR,13001,CARTAGENA DE INDIAS,13001017,SANTA CRUZ DEL ISLOTE (CARTAGENA DE INDIAS - BOLÍVAR),2020,4,10.187,3.321,60.0,jueves,2020 Apr 16 07:45:00 PM,24.0
18,CAQUETÁ,18150,CARTAGENA DEL CHAIRÁ,18150001,REMOLINO DEL CAGUÁN (CARTAGENA DEL CHAIRA - CAQUETÁ),2020,4,12.198,5.968,60.0,sábado,2020 Apr 04 06:45:00 PM,24.0
18,CAQUETÁ,18753,SAN VICENTE DEL CAGUÁN,18753002,GUACAMAYAS (SAN VICENTE DEL CAGUÁN - CAQUETÁ),2020,4,10.927,4.55,60.0,sábado,2020 Apr 25 07:15:00 PM,24.0
18,CAQUETÁ,18753,SAN VICENTE DEL CAGUÁN,18753009,PUERTO BETANIA (SAN VICENTE DEL CAGUÁN - CAQUETÁ),2020,4,3.885,1.597,60.0,domingo,2020 Apr 12 07:00:00 PM,24.0
85,CASANARE,85430,TRINIDAD,85430001,BOCAS DEL PAUTO (TRINIDAD - CASANARE),2020,4,10.384,5.856,60.0,viernes,2020 Apr 17 06:30:00 PM,24.0
19,CAUCA,19418,LÓPEZ DE MICAY,19418038,ISLA DE GALLO (LÓPEZ DE MICAY - CAUCA),2020,4,3.156,1.054,60.0,martes,2020 Apr 14 07:00:00 PM,24.0
19,CAUCA,19418,LÓPEZ DE MICAY,19418019,ZARAGOZA (LOPEZ DE MICAY - CAUCA),2020,4,9.095,3.814,60.0,sábado,2020 Apr 11 09:00:00 PM,24.0
19,CAUCA,19809,TIMBIQUÍ,19809014,CHACÓN (TIMBIQUÍ - CAUCA),2020,4,2.489,425.0,60.0,miércoles,2020 Apr 01 08:00:00 PM,24.0
19,CAUCA,19809,TIMBIQUÍ,19809010,COMUNIDAD DE CHETE (TIMBIQUÍ - CAUCA),2020,4,5.447,1.571,60.0,viernes,2020 Apr 17 07:15:00 PM,24.0
19,CAUCA,19809,TIMBIQUÍ,19809003,COTEJE (TIMBIQUÍ - CAUCA),2020,4,5.83,3.283,60.0,sábado,2020 Apr 18 06:45:00 PM,24.0
19,CAUCA,19809,TIMBIQUÍ,19809023,PUERTO SAIJA (TIMBIQUÍ - CAUCA),2020,4,20.086,6.495,60.0,sábado,2020 Apr 11 07:00:00 PM,24.0
19,CAUCA,19809,TIMBIQUÍ,19809007,SAN JOSÉ (TIMBIQUÍ - CAUCA),2020,4,5.811,3.451,60.0,jueves,2020 Apr 16 07:15:00 PM,24.0
19,CAUCA,19809,TIMBIQUÍ,19809008,SANTA MARÍA (TIMBIQUÍ - CAUCA),2020,4,9.753,3.284,60.0,miércoles,2020 Apr 08 07:45:00 PM,24.0
27,CHOCÓ,27006,ACANDÍ,27006000,ACANDÍ (ACANDÍ - CHOCÓ),2020,4,401.367,179.263,60.0,jueves,2020 Apr 30 09:15:00 PM,24.0
27,CHOCÓ,27006,ACANDÍ,27006003,CAPURGANÁ (ACANDÍ - CHOCO),2020,4,212.215,91.815,60.0,lunes,2020 Apr 27 10:00:00 PM,24.0
